Athlete_ID,Age,Gender,Sport_Type,Exercise_Type,Duration_Minutes,Intensity_Level,Heart_Rate,Calories_Consumed,Protein_g,Carbs_g,Fats_g,Sleep_Hours,Hydration_Level,Fatigue_Score,Injury_History,Recovery_Time_Days,Speed_Score,Endurance_Score,Strength_Score
970,30,Female,Football,Strength,99,Medium,77,1965,130,227,45,5.1,High,4,Minor,40,8.12,8.39,1.75
8462,36,Male,Cricket,Strength,89,Low,145,2445,101,364,79,4.8,High,1,,0,18.68,3.02,8.87
4092,35,Female,Running,Cardio,72,High,78,1860,108,469,26,9.3,Low,6,,0,16.36,6.12,4.72
9083,39,Male,Basketball,Strength,115,High,150,3563,85,332,43,7.9,Moderate,6,Minor,34,7.74,3.98,5.25
8792,23,Female,Running,Cardio,34,High,157,3022,195,277,94,9.8,High,5,,0,10.02,2.83,1.85
6444,25,Male,Wrestling,Cardio,110,Low,112,2243,157,320,41,7.5,Low,2,,0,14.17,4.12,1.92
7446,23,Male,Basketball,Endurance,77,Low,68,1719,178,426,54,4.1,High,6,,0,6.81,4.57,9.67
2681,33,Male,Basketball,Endurance,77,High,70,3089,110,148,97,4.4,High,9,,0,10.11,7.56,9.08
9580,28,Male,Hockey,Strength,69,Low,163,1609,164,479,82,5.6,Low,7,,0,9.96,2.99,9.71
640,38,Male,Football,Strength,62,Medium,109,3518,116,178,87,8.9,Moderate,2,Minor,39,16.01,4.15,4.58
7429,19,Female,Boxing,Endurance,81,High,109,1940,195,169,82,7.1,High,1,Minor,48,9.89,8.26,1.31
2705,19,Male,Baseball,Endurance,112,High,84,2329,144,462,86,4.9,Low,6,,0,7.79,2.12,3.15
7100,25,Male,Basketball,Endurance,69,Low,105,3757,180,498,53,9.2,Low,6,,0,12.54,5.21,9.35
8078,38,Female,Wrestling,Strength,80,Medium,122,2969,108,366,82,8.5,Moderate,9,,0,12.51,6.18,5.91
263,36,Male,Football,Cardio,50,High,110,3301,139,167,33,8.4,Low,5,,0,6.38,4.97,4.86
2674,18,Female,Football,Endurance,49,High,159,2916,180,330,27,7.6,Low,1,Minor,20,15.96,2.48,6.95
4994,31,Female,Football,Cardio,102,High,145,3035,131,125,53,5.3,High,6,,0,6.46,5.59,9.71
319,27,Female,Volleyball,Cardio,114,High,116,3291,71,281,59,5.0,Low,8,,0,17.21,1.29,3.83
1397,34,Female,Hockey,Endurance,58,High,137,1584,84,269,30,8.8,Moderate,7,,0,8.98,5.9,2.06
709,19,Male,Running,Cardio,33,High,80,2850,131,176,40,5.1,Moderate,2,Minor,44,8.08,4.96,9.13
8525,31,Female,Wrestling,Cardio,49,Medium,139,1636,155,308,69,5.8,Low,3,,0,16.51,5.01,4.58
4805,39,Female,Boxing,Strength,55,Medium,75,3522,179,481,59,9.1,Moderate,7,Moderate,33,17.15,2.91,5.59
5646,33,Female,Basketball,Strength,115,Low,101,2742,114,203,28,7.6,High,3,,0,11.39,4.2,9.41
4216,22,Male,Tennis,Endurance,51,Medium,107,3945,198,315,72,6.8,Moderate,9,,0,8.43,4.79,9.52
6865,38,Male,Football,Cardio,109,High,103,3402,63,416,26,4.4,Moderate,9,,0,9.61,2.89,8.26
5850,27,Female,Running,Endurance,37,High,154,3638,146,218,83,9.1,Low,2,Moderate,84,10.58,6.51,2.16
5306,37,Female,Football,Strength,73,High,156,1681,164,147,29,4.6,High,7,Minor,49,17.39,8.96,9.02
8155,20,Male,Football,Cardio,55,Medium,174,3601,114,374,23,5.5,Moderate,4,,0,16.65,4.29,8.41
1691,19,Male,Running,Cardio,58,Medium,89,3947,139,448,69,7.7,Low,7,,0,13.37,2.27,6.06
5274,23,Female,Volleyball,Strength,74,Low,141,3404,81,300,77,8.0,High,4,Minor,71,19.59,6.88,9.35
5745,19,Female,Tennis,Cardio,86,Medium,130,3595,105,341,92,7.0,Moderate,4,,0,6.46,8.92,6.92
7478,36,Male,Tennis,Strength,65,High,159,2358,104,422,80,9.0,High,1,,0,16.58,9.58,2.39
5158,19,Male,Baseball,Endurance,59,High,154,3435,78,119,90,8.3,High,3,,0,16.33,1.84,5.23
7141,28,Male,Wrestling,Endurance,58,High,121,2489,161,439,53,9.2,Moderate,8,Minor,62,9.58,8.71,9.11
8220,39,Male,Cricket,Strength,83,Medium,83,2885,50,384,28,6.4,High,7,Moderate,85,17.57,4.27,7.02
7048,23,Female,Boxing,Endurance,112,High,87,2933,151,319,51,9.9,Low,7,Moderate,71,11.7,6.8,4.65
6391,34,Male,Boxing,Cardio,42,Low,93,3968,66,138,97,6.5,Low,5,,0,18.05,6.32,2.1
1416,34,Male,Football,Strength,88,Medium,136,1643,72,154,60,7.3,Moderate,3,Minor,30,14.93,7.77,8.29
6448,26,Male,Running,Strength,118,Medium,125,2172,198,209,63,6.2,High,7,,0,15.02,3.24,8.71
3705,35,Female,Volleyball,Endurance,72,High,123,3870,151,306,95,8.1,Low,3,,0,19.23,8.27,2.17
144,29,Female,Football,Endurance,116,High,150,3745,55,427,58,8.4,Low,1,,0,14.08,8.27,4.79
681,29,Female,Cricket,Cardio,45,Low,87,1786,170,143,59,6.5,Moderate,4,,0,17.6,2.99,6.12
3605,38,Female,Basketball,Strength,50,Medium,107,1500,166,118,48,9.3,Moderate,7,,0,17.09,5.12,4.87
6357,27,Male,Boxing,Cardio,80,Low,118,3975,170,473,25,5.0,Low,3,Moderate,86,19.27,9.22,2.1
6614,39,Female,Basketball,Strength,114,Low,79,2670,95,160,78,5.4,Low,4,,0,8.35,7.88,5.55
7016,35,Male,Wrestling,Cardio,65,Medium,136,3047,126,204,75,9.5,High,5,,0,13.16,7.53,2.14
1368,38,Male,Wrestling,Strength,96,Low,70,3159,151,451,89,6.5,Moderate,1,Moderate,55,15.86,4.86,1.96
8481,22,Female,Baseball,Cardio,75,Low,93,3406,157,454,71,5.2,Low,5,,0,9.56,8.96,1.1
1201,18,Male,Basketball,Cardio,69,Medium,131,2317,153,182,40,6.7,High,4,,0,10.13,2.16,8.84
5265,18,Female,Hockey,Strength,92,Medium,167,3737,184,130,32,4.5,Moderate,2,Minor,46,12.5,8.59,3.95
1321,22,Female,Basketball,Strength,39,Low,119,3903,142,380,28,6.1,High,7,,0,16.78,5.12,9.7
3664,32,Female,Basketball,Endurance,89,Low,147,2695,55,431,94,4.4,High,9,,0,16.34,6.26,5.62
6720,18,Female,Basketball,Endurance,58,Medium,119,2066,130,302,77,7.0,High,6,,0,15.93,6.56,5.94
6399,24,Male,Basketball,Cardio,49,Low,71,1973,159,367,85,7.9,Moderate,1,,0,18.22,2.58,4.46
7937,38,Female,Boxing,Strength,109,Low,119,1717,65,185,70,4.8,Moderate,6,,0,17.52,2.57,9.11
6586,37,Female,Cricket,Endurance,115,Low,82,2145,95,162,30,5.8,High,3,,0,16.32,4.98,7.29
1728,24,Male,Baseball,Strength,99,Low,133,2082,55,396,72,6.2,Low,2,Moderate,41,5.33,5.99,1.11
1636,27,Female,Wrestling,Endurance,58,Low,87,1868,176,223,43,6.6,High,5,,0,14.25,4.1,7.96
5951,34,Male,Running,Cardio,86,High,135,2786,105,138,49,7.7,High,3,Minor,37,11.02,5.88,7.92
7742,39,Male,Volleyball,Strength,101,High,123,3673,81,386,78,4.7,Moderate,2,,0,7.15,4.55,2.65
285,27,Female,Hockey,Endurance,46,Low,97,3180,173,315,94,8.4,Moderate,5,Moderate,60,9.81,9.39,6.67
433,23,Female,Tennis,Cardio,111,High,91,1775,192,274,33,4.7,Moderate,3,,0,9.36,7.97,6.05
740,20,Male,Football,Cardio,73,Low,129,1541,159,387,40,8.2,High,4,,0,11.13,2.5,4.54
682,39,Female,Basketball,Strength,103,High,105,1706,151,459,86,4.2,Moderate,4,,0,10.87,5.61,9.7
5178,36,Male,Football,Strength,56,Low,128,2762,128,344,26,4.5,Moderate,7,,0,6.22,8.89,8.84
28,31,Male,Running,Strength,105,High,144,2607,168,133,34,9.9,Moderate,5,Minor,71,14.44,1.2,3.1
8284,39,Male,Tennis,Endurance,94,Medium,77,3622,89,495,23,8.9,High,7,,0,17.92,6.86,2.42
6889,39,Male,Football,Cardio,48,Low,144,1891,134,254,54,6.1,Moderate,2,Minor,72,10.15,8.59,3.32
4285,24,Female,Basketball,Strength,59,Medium,92,2568,189,455,33,7.2,Moderate,3,,0,12.11,8.24,5.45
3926,29,Male,Basketball,Strength,110,Low,146,3176,156,435,56,6.2,Moderate,5,Moderate,71,9.38,4.61,8.89
5190,27,Female,Cricket,Cardio,85,High,95,2538,162,289,65,9.0,Moderate,3,,0,10.93,6.31,7.55
547,34,Female,Tennis,Endurance,81,Medium,124,3050,169,416,96,7.5,Moderate,5,Moderate,75,19.52,8.26,1.86
4182,32,Male,Basketball,Cardio,81,Low,75,2654,68,194,78,7.3,Moderate,8,Moderate,77,9.5,4.31,9.29
5712,30,Female,Basketball,Endurance,84,High,118,3137,51,441,20,7.3,High,1,,0,17.98,3.99,4.45
9968,34,Female,Basketball,Cardio,118,Low,127,3384,96,305,81,8.1,Moderate,7,Minor,67,6.64,7.3,2.7
2381,20,Female,Running,Strength,74,Medium,116,3309,142,428,52,4.9,Moderate,1,,0,16.17,6.49,6.17
6246,27,Male,Football,Cardio,50,High,82,3259,178,206,28,7.0,Low,4,Minor,24,19.17,5.0,4.24
1988,20,Female,Wrestling,Strength,30,High,91,3983,65,209,59,8.0,Low,7,,0,5.47,4.16,7.01
7855,39,Male,Hockey,Strength,117,Medium,151,1684,135,322,47,9.2,High,6,,0,17.21,8.2,5.77
7969,34,Female,Football,Cardio,98,High,90,3894,78,405,55,7.1,Low,6,Minor,65,9.12,6.93,5.38
6675,32,Female,Boxing,Strength,108,Low,126,1668,81,135,34,6.7,High,9,Minor,8,18.54,3.3,4.26
6296,39,Female,Basketball,Strength,50,High,87,2585,109,300,78,8.9,High,1,Moderate,59,5.32,5.63,9.94
6959,37,Female,Baseball,Cardio,47,Low,64,3005,69,206,54,4.7,Moderate,5,Moderate,10,11.7,6.02,1.94
9368,23,Male,Basketball,Cardio,68,Medium,147,2779,140,358,48,4.6,Low,1,Minor,27,10.52,5.08,9.85
7180,29,Female,Volleyball,Cardio,35,High,149,2426,72,210,43,6.5,High,4,,0,10.76,7.71,6.97
9603,35,Female,Running,Strength,119,Low,123,1849,193,335,77,8.0,High,3,Minor,46,7.72,2.33,3.06
9681,20,Female,Wrestling,Cardio,78,Medium,114,1863,100,345,56,9.3,High,2,Moderate,8,10.98,1.08,9.79
7771,23,Female,Basketball,Endurance,36,Medium,113,3426,55,272,35,7.2,High,6,Minor,68,17.75,1.38,9.37
6648,23,Female,Volleyball,Cardio,59,Medium,164,3811,117,347,28,6.9,High,2,Minor,47,12.18,2.32,1.59
9704,26,Male,Running,Endurance,52,Medium,177,1700,79,406,38,5.0,High,7,,0,13.97,6.42,9.97
3784,34,Male,Football,Strength,107,Low,124,2913,74,432,26,7.2,Moderate,2,Moderate,50,12.34,9.47,1.42
9948,29,Female,Basketball,Cardio,68,Medium,105,1732,107,146,93,7.0,High,7,Minor,15,7.0,4.22,1.67
7892,35,Male,Basketball,Endurance,79,Medium,123,3551,134,335,68,4.7,High,3,,0,15.8,4.83,2.07
3924,18,Male,Football,Strength,45,Low,123,2896,75,129,23,7.3,Low,3,Minor,59,10.38,8.74,1.32
5418,32,Female,Volleyball,Strength,94,Medium,160,1677,105,321,47,8.3,Low,4,Minor,30,16.75,2.36,9.98
7559,22,Male,Basketball,Strength,83,High,155,2580,121,357,47,5.5,Moderate,8,,0,18.68,1.67,4.75
6238,34,Female,Volleyball,Strength,90,Medium,89,2505,98,172,72,8.6,Low,1,,0,18.5,9.8,9.57
805,34,Male,Football,Endurance,96,Medium,97,3243,126,287,73,6.6,Moderate,1,Minor,17,12.36,5.23,3.35
287,39,Male,Football,Endurance,87,Medium,148,2760,174,466,50,8.7,Low,9,,0,10.25,1.62,7.93
1909,39,Male,Baseball,Endurance,90,Low,72,2718,156,358,64,7.3,Moderate,1,,0,10.23,2.91,9.68
8601,27,Female,Baseball,Strength,119,Medium,60,3985,74,186,50,8.1,Moderate,7,,0,13.34,8.92,6.15
7070,39,Male,Volleyball,Strength,45,Low,81,2271,135,271,75,6.5,Moderate,8,,0,10.15,2.65,8.83
4400,26,Female,Wrestling,Endurance,39,Low,139,2606,184,390,98,7.6,Low,3,Moderate,47,7.5,1.7,8.48
4513,21,Male,Wrestling,Cardio,52,Low,155,2752,83,435,20,5.1,Low,5,Minor,67,12.56,1.33,1.72
7766,28,Female,Hockey,Cardio,54,Low,75,1502,121,393,58,4.6,High,6,,0,11.41,3.84,7.69
7757,39,Male,Cricket,Strength,114,Medium,135,3138,50,492,43,6.6,Moderate,3,Moderate,9,19.14,5.95,5.24
425,30,Male,Football,Strength,105,High,96,3000,159,277,66,6.2,Moderate,2,,0,6.93,4.33,5.78
3208,39,Female,Running,Endurance,38,Low,177,2322,71,258,62,8.3,Moderate,1,,0,7.2,1.54,2.56
6840,33,Female,Tennis,Cardio,48,Low,82,3002,192,330,61,4.6,Low,7,,0,5.09,8.24,5.08
4988,29,Male,Football,Endurance,99,Medium,125,3058,158,406,47,5.0,Moderate,9,Minor,78,8.25,9.29,9.18
3766,30,Female,Tennis,Cardio,56,Low,172,3146,139,439,62,4.6,High,4,,0,14.41,8.55,1.92
1485,36,Male,Running,Strength,32,Medium,79,3526,163,303,92,6.0,Low,5,Minor,46,12.86,1.48,9.87
9131,34,Male,Running,Endurance,118,Low,117,1871,63,448,49,5.8,High,3,Moderate,78,12.44,1.12,5.73
9898,29,Male,Football,Endurance,81,High,76,1821,104,241,55,9.9,Low,7,,0,15.33,3.28,9.07
1019,35,Female,Hockey,Strength,65,Medium,93,2200,185,380,48,5.2,Low,2,,0,17.4,7.41,8.82
9619,28,Male,Cricket,Endurance,42,Medium,113,2027,162,136,54,5.7,Moderate,3,,0,7.34,5.28,2.53
3887,32,Female,Volleyball,Cardio,90,Medium,96,2804,52,182,84,6.5,High,1,Moderate,31,11.72,7.68,8.09
8166,19,Female,Boxing,Endurance,34,High,159,2549,141,495,28,8.5,High,4,,0,15.5,2.34,4.71
7967,25,Male,Running,Endurance,77,Low,161,2269,105,412,96,7.2,Moderate,1,,0,17.02,5.89,4.51
3690,35,Male,Running,Cardio,102,Low,130,1665,56,166,92,5.8,Moderate,1,Severe,51,6.24,9.23,5.63
722,21,Male,Tennis,Strength,53,High,179,1892,116,461,69,6.3,High,1,,0,11.15,3.52,3.72
3028,21,Female,Boxing,Strength,111,Medium,108,3427,57,288,22,7.6,High,7,,0,12.15,2.59,9.26
8364,35,Female,Boxing,Endurance,74,High,169,2840,192,359,80,6.1,High,3,Severe,59,17.15,1.54,7.42
7349,34,Female,Football,Endurance,43,High,137,2287,176,242,26,6.4,High,9,,0,5.31,3.63,3.56
8747,34,Male,Football,Cardio,81,Low,147,1865,192,317,52,7.1,High,2,Minor,51,9.47,5.9,1.65
7574,23,Male,Basketball,Cardio,76,High,68,3426,92,317,25,8.1,Moderate,2,,0,9.59,7.13,2.14
6086,38,Male,Basketball,Endurance,39,Medium,85,2314,60,137,59,6.5,Low,1,,0,15.06,6.83,3.52
5173,31,Male,Baseball,Endurance,49,High,149,3775,122,492,42,8.4,High,2,,0,16.52,9.58,7.55
1843,29,Female,Tennis,Endurance,64,High,80,2793,78,232,81,9.0,Low,5,Moderate,45,7.18,5.18,5.89
2826,24,Male,Football,Cardio,100,High,158,3580,110,496,49,4.8,Moderate,8,Minor,36,11.2,2.94,5.11
6225,26,Male,Tennis,Endurance,81,Medium,70,2393,67,282,69,6.6,High,1,,0,6.58,8.19,7.35
2496,24,Female,Football,Endurance,34,Low,150,1886,52,368,26,8.4,Low,3,,0,9.95,5.76,8.79
4906,32,Male,Running,Strength,55,Medium,144,2053,92,225,31,4.5,High,2,Minor,7,8.47,4.27,1.05
771,36,Male,Volleyball,Strength,105,Low,175,2881,144,410,54,4.7,Low,1,,0,17.39,3.62,7.08
247,33,Female,Tennis,Cardio,73,Medium,91,2738,154,292,43,7.1,High,3,Minor,35,18.96,2.56,9.53
546,26,Female,Cricket,Cardio,78,Medium,94,1721,84,248,77,7.6,Moderate,2,Minor,65,18.1,5.44,7.52
601,39,Female,Cricket,Strength,92,Low,121,2132,188,452,79,9.0,Low,5,,0,15.44,3.53,9.86
3267,33,Female,Basketball,Endurance,110,Medium,173,1602,125,441,31,6.5,Low,3,Moderate,27,12.76,6.58,4.92
1281,39,Female,Football,Cardio,55,Low,107,3815,121,168,47,8.7,Moderate,5,,0,10.89,6.19,8.31
9385,33,Male,Running,Strength,87,High,76,3030,60,239,79,6.1,Low,9,Minor,79,8.02,3.24,3.15
4274,32,Female,Boxing,Cardio,82,Medium,149,2014,102,154,66,9.5,Low,6,,0,14.96,3.45,4.76
7558,33,Female,Boxing,Cardio,76,Medium,92,1782,94,316,31,5.6,High,7,Moderate,75,9.48,9.44,3.16
2442,26,Female,Basketball,Endurance,75,Low,79,3579,163,436,76,4.5,High,7,Severe,51,10.2,2.17,8.39
4987,31,Female,Hockey,Endurance,31,Low,67,2164,94,290,35,6.7,High,9,,0,7.57,8.69,6.32
7791,39,Male,Boxing,Endurance,79,Low,60,3577,159,280,61,4.9,High,2,Severe,29,10.98,8.0,2.28
5356,30,Female,Running,Strength,102,High,124,2764,68,491,24,4.2,Moderate,7,Minor,49,14.06,8.85,5.02
7410,34,Male,Basketball,Cardio,89,Low,143,1746,119,405,31,4.1,High,4,Moderate,40,11.2,5.01,3.95
6914,36,Female,Basketball,Endurance,70,High,62,1722,127,120,76,9.4,Low,2,,0,18.69,8.07,6.74
5672,18,Female,Baseball,Strength,40,High,134,3066,182,343,94,5.1,Moderate,2,,0,17.6,8.64,7.83
9047,28,Male,Wrestling,Cardio,103,Medium,128,2203,77,253,25,6.7,High,1,Severe,79,15.5,2.37,1.33
5341,32,Male,Basketball,Cardio,43,Medium,139,1753,91,414,29,4.7,Moderate,9,,0,5.46,3.05,9.19
1366,28,Female,Football,Strength,43,Medium,96,2661,83,312,89,4.9,Moderate,4,,0,11.07,7.23,6.86
2295,27,Male,Running,Endurance,73,Low,117,3699,187,361,35,8.5,Low,4,,0,5.07,3.26,3.58
2258,27,Female,Football,Strength,70,High,76,1630,138,272,80,7.7,Moderate,8,Moderate,70,17.02,3.48,9.87
3439,19,Female,Running,Strength,45,Medium,103,1558,76,182,36,5.0,Low,3,Moderate,17,15.58,8.64,7.38
9687,29,Male,Cricket,Strength,82,High,160,3523,191,127,61,6.9,High,7,Moderate,76,16.54,9.51,1.65
9349,19,Male,Running,Endurance,38,Medium,109,2754,93,232,75,7.2,High,2,,0,16.69,8.56,9.74
2627,30,Male,Football,Endurance,59,Low,107,2507,79,427,85,9.3,Moderate,3,Moderate,21,11.83,8.17,4.88
9711,21,Female,Running,Endurance,74,High,144,2710,144,498,44,8.2,Moderate,2,Moderate,12,14.26,7.78,1.75
497,33,Male,Hockey,Endurance,51,High,143,1757,122,400,49,6.0,Moderate,6,,0,19.27,1.38,3.28
1044,38,Male,Basketball,Endurance,38,Low,149,3943,174,119,68,4.1,High,5,,0,15.58,8.08,9.0
7608,19,Female,Cricket,Cardio,82,High,71,1577,116,101,25,7.0,Low,4,,0,11.52,5.03,6.65
695,37,Female,Football,Strength,47,Low,81,3382,68,233,20,7.2,High,3,Minor,71,11.21,5.15,9.24
4127,30,Male,Hockey,Strength,75,Medium,108,3133,97,320,42,4.5,Low,7,,0,7.33,4.02,2.99
2709,28,Male,Tennis,Endurance,87,Medium,99,2315,174,299,46,9.6,High,9,,0,8.84,9.55,5.66
1459,23,Male,Football,Cardio,87,Low,63,2393,198,144,85,4.7,Moderate,2,,0,11.26,7.42,6.17
5829,37,Female,Basketball,Endurance,42,High,165,3739,59,190,25,6.9,Low,7,,0,18.17,2.13,8.06
7023,37,Female,Running,Endurance,33,Low,105,2101,59,419,63,9.9,Low,5,Minor,39,7.58,1.29,2.63
1940,28,Male,Basketball,Strength,53,Low,140,3868,125,207,76,9.9,Moderate,9,,0,17.89,5.28,5.37
8985,18,Female,Running,Strength,69,Low,161,3966,179,164,37,8.4,Low,1,,0,12.13,9.35,7.74
6950,21,Female,Basketball,Cardio,116,High,138,1911,103,159,29,4.4,High,5,,0,12.47,1.11,7.74
8609,34,Female,Running,Strength,87,Low,62,2500,63,416,96,4.9,High,7,Moderate,80,19.57,8.96,1.13
6528,29,Female,Basketball,Strength,117,Medium,154,1595,180,102,67,4.7,Low,8,Minor,13,17.67,5.26,1.63
3411,30,Male,Basketball,Endurance,70,Medium,69,2275,134,139,35,8.1,Moderate,4,,0,6.46,5.68,1.47
8373,37,Female,Basketball,Endurance,118,Medium,161,2369,133,128,30,10.0,Low,8,,0,11.29,3.57,4.34
793,39,Male,Football,Strength,72,High,173,2026,187,157,53,5.1,Moderate,6,,0,16.16,7.73,3.13
9210,31,Male,Running,Strength,88,Low,87,1876,60,145,88,4.5,Moderate,6,,0,13.54,4.58,7.58
8536,32,Male,Football,Endurance,95,Medium,116,3699,108,128,76,5.3,Moderate,2,Minor,25,15.25,6.03,3.5
3118,21,Male,Basketball,Endurance,82,Medium,142,3658,90,240,70,8.8,Low,8,Minor,8,10.44,8.67,4.17
8861,26,Male,Football,Endurance,76,Medium,170,3863,195,456,90,7.4,Low,5,Minor,75,9.1,1.72,7.54
1162,26,Female,Basketball,Cardio,89,Medium,157,2114,75,300,88,5.1,Low,5,,0,5.63,4.75,5.16
1409,21,Female,Volleyball,Endurance,119,Low,131,1818,133,163,41,9.3,High,6,,0,17.6,6.55,5.15
131,21,Male,Tennis,Strength,32,Low,148,3338,127,282,56,7.5,High,2,,0,6.55,6.63,2.8
7279,29,Male,Wrestling,Endurance,85,Low,91,2871,136,186,66,9.9,High,6,,0,8.6,2.56,6.89
6839,38,Male,Tennis,Endurance,31,Low,171,2774,106,180,59,9.6,Moderate,6,Moderate,7,17.8,9.19,9.48
3759,38,Female,Cricket,Cardio,65,High,159,2745,94,125,70,5.0,Low,1,Minor,40,19.22,4.99,1.72
3122,39,Female,Basketball,Cardio,112,Low,153,3191,187,189,49,9.3,High,7,Minor,36,15.69,6.78,6.89
5821,37,Female,Hockey,Cardio,93,High,98,3421,100,195,65,9.6,Low,1,,0,14.33,4.78,9.94
9286,21,Female,Running,Strength,117,Low,78,2907,140,265,60,4.8,High,5,,0,10.04,5.9,8.82
5992,29,Female,Cricket,Strength,96,High,119,3558,52,372,29,9.5,Moderate,6,Minor,50,16.89,9.14,8.76
5024,33,Male,Volleyball,Strength,50,Low,118,2574,98,342,28,7.7,Moderate,2,Moderate,87,7.86,7.12,4.48
9965,22,Male,Tennis,Strength,44,Medium,123,3443,83,472,43,7.6,Moderate,4,Moderate,60,7.84,1.45,2.9
4360,21,Male,Basketball,Cardio,84,Medium,159,2027,72,424,37,4.9,High,4,,0,14.11,8.39,7.53
8170,24,Female,Volleyball,Endurance,90,High,63,3186,188,488,58,5.0,Moderate,3,Minor,74,6.1,7.11,5.4
5194,20,Female,Football,Endurance,49,Medium,62,3487,140,390,34,9.6,High,3,,0,5.92,5.58,5.48
7139,20,Male,Football,Endurance,109,Medium,163,3278,50,393,28,7.9,Moderate,5,,0,11.43,3.95,9.6
6795,35,Male,Football,Cardio,41,Low,60,3685,155,466,52,9.6,Low,2,Severe,33,15.86,8.14,7.92
3027,20,Female,Running,Cardio,45,High,105,3412,56,424,48,7.4,Low,7,,0,12.54,2.45,9.39
1965,34,Female,Volleyball,Endurance,88,Medium,109,3717,82,494,65,8.2,High,8,Severe,29,13.2,8.33,4.44
7356,34,Female,Football,Strength,74,High,99,3217,61,219,27,9.4,Low,8,Minor,47,5.29,4.45,7.74
4009,22,Male,Football,Strength,78,High,62,3217,106,165,23,6.5,Moderate,5,Minor,84,13.25,5.0,4.86
9795,28,Female,Football,Strength,84,Medium,128,2836,73,393,82,9.7,High,7,,0,5.79,3.14,2.34
4914,33,Female,Running,Strength,30,Low,160,2340,199,480,91,4.5,Low,9,,0,15.98,3.52,4.37
9520,30,Male,Football,Cardio,111,Low,149,3082,67,355,23,5.4,Moderate,8,,0,5.93,3.1,8.8
5905,25,Male,Football,Strength,85,High,172,1712,149,402,57,4.9,Moderate,7,Minor,17,17.01,4.77,8.5
1402,22,Male,Football,Endurance,57,High,152,2225,135,195,81,6.1,High,1,,0,7.53,6.75,8.24
930,22,Female,Basketball,Strength,52,Low,159,3886,101,245,33,9.9,High,6,,0,11.18,6.12,3.11
6107,24,Female,Basketball,Cardio,65,Low,169,1539,146,449,41,8.7,High,9,,0,19.45,3.01,6.25
6873,30,Male,Basketball,Strength,35,Low,139,3300,90,200,83,6.0,Moderate,6,Minor,32,7.65,8.12,2.04
6028,27,Female,Basketball,Endurance,83,High,98,3513,58,261,73,7.8,Moderate,5,,0,14.68,9.13,4.55
9950,32,Female,Baseball,Endurance,83,Low,118,2519,192,182,64,8.0,High,2,,0,12.96,5.75,5.79
5856,31,Male,Boxing,Strength,81,Low,177,2281,166,226,39,7.1,Moderate,2,,0,10.51,5.9,5.36
5964,21,Female,Volleyball,Cardio,95,Low,174,3126,101,271,77,6.7,Moderate,4,Severe,51,8.6,2.21,3.72
1534,35,Female,Tennis,Strength,106,Low,74,1733,138,451,97,8.5,High,7,,0,18.41,7.67,5.01
877,31,Female,Hockey,Cardio,32,Low,168,2810,78,210,29,9.8,High,1,Moderate,51,18.52,6.4,6.82
5647,19,Male,Boxing,Cardio,68,Low,110,2396,172,108,42,6.4,High,7,,0,5.89,6.53,4.42
5143,31,Male,Hockey,Strength,117,Low,141,2929,139,175,73,6.6,Low,8,,0,16.9,2.02,6.91
8287,30,Male,Wrestling,Cardio,87,Low,92,3622,172,276,21,5.8,Moderate,3,,0,6.54,4.23,2.75
5174,21,Female,Boxing,Strength,109,Medium,111,3784,197,425,33,6.5,High,1,,0,9.15,7.82,7.67
1572,25,Male,Cricket,Endurance,99,Medium,112,3164,196,100,83,7.8,Moderate,8,Minor,35,14.66,3.87,3.69
4804,29,Female,Football,Endurance,82,Low,127,3563,181,429,80,4.2,Moderate,4,,0,5.67,6.67,2.59
7723,37,Female,Hockey,Endurance,101,High,63,3888,109,159,40,9.1,High,9,Moderate,63,19.12,9.76,7.06
4062,21,Male,Running,Strength,117,High,135,2459,188,283,53,9.2,Moderate,7,,0,14.73,1.7,6.08
7964,30,Male,Hockey,Endurance,38,Medium,115,1974,137,469,27,9.9,High,8,,0,5.87,2.0,4.81
9514,28,Male,Basketball,Cardio,79,High,145,2442,69,438,39,9.2,High,8,,0,16.55,2.28,6.64
1717,24,Female,Basketball,Endurance,81,High,95,1602,100,211,90,8.8,High,7,,0,7.55,8.9,2.25
9355,30,Female,Cricket,Strength,88,High,113,1574,111,373,50,8.7,High,2,,0,17.74,6.45,3.5
3131,18,Female,Running,Cardio,104,Medium,119,3826,138,122,94,5.4,Low,1,Severe,44,18.06,2.37,6.88
4065,26,Male,Running,Cardio,107,Medium,87,2398,119,338,90,8.1,High,6,,0,11.63,2.9,8.48
7434,21,Female,Baseball,Cardio,115,Low,81,2240,66,244,80,9.9,Low,4,,0,10.48,2.47,4.67
9821,33,Male,Hockey,Cardio,108,High,109,2682,158,327,51,4.0,High,7,Minor,39,15.56,6.88,7.23
4659,33,Female,Tennis,Endurance,110,Medium,116,2657,79,333,69,8.1,Moderate,6,Moderate,24,6.55,8.62,6.37
417,32,Male,Basketball,Strength,65,Low,117,2760,151,458,35,4.9,Moderate,3,,0,9.0,7.4,3.49
8108,39,Male,Football,Cardio,67,High,121,3071,85,178,67,8.3,High,3,Minor,24,7.33,8.27,1.76
3980,24,Male,Tennis,Cardio,39,Low,152,3701,74,300,70,7.0,High,2,,0,9.91,8.75,8.12
